feature_1,feature_2,target
-0.7303666317171367,0.2164585895819748,1.0
0.0455718399038137,-0.6516003476058171,1.0
2.1439440893253257,0.6339190223180112,1.0
-2.025142586657607,0.1864543147694276,1.0
-0.661786464768388,0.852433334796224,1.0
-0.7925207384327007,-0.114736441466899,1.0
0.5049872789804571,0.8657551941701215,1.0
-1.2002964070557762,-0.3345012358409484,1.0
-0.4749453111609562,-0.6533292325737119,1.0
1.7654542402810969,0.4049817109609555,1.0
-1.2608839543350452,0.917861947054776,1.0
2.122156197012633,1.0324652605511468,1.0
-1.5193699659540134,-0.4842340728662513,1.0
1.2669111491866227,-0.7076694656187807,1.0
0.4438194281462284,0.7746340534293368,1.0
-0.926930471578083,-0.0595253560618,1.0
-3.241267340069073,-1.0243876413342898,1.0
-0.2525681513931603,-1.2477831819648495,1.0
1.6324113039316352,-1.430141377960633,1.0
-0.4400444866969837,0.1307405772860913,1.0
1.4412732890661155,-1.4358621511794394,1.0
1.1631637521549596,0.010233061019587,1.0
-0.9815086510479508,0.4621034742632707,1.0
0.19905969557347,-0.6002168771587947,1.0
0.0698020849900189,-0.3853135968617602,1.0
0.113517345251248,0.6621306745210467,1.0
1.586016816145352,-1.237815498826849,1.0
2.133033374656266,-1.9520877995225017,1.0
-0.1517850950355833,0.5883172064845765,1.0
0.2809918677350326,-0.6226995198205938,1.0
-0.2081222503572752,-0.4930009346588328,1.0
-0.5893647569442115,0.8496020970210246,1.0
0.3570154859650473,-0.6929095952606542,1.0
0.8995998754332507,0.3072995208766093,1.0
0.8128621188389601,0.6296288419236122,1.0
-0.8289950109220723,-0.5601810401969696,1.0
0.7472936051232618,0.6103702654334648,1.0
-0.0209015939641481,0.117327383308782,1.0
1.277664895788425,-0.5915713888358299,1.0
0.5470973811700379,-0.202192652433894,1.0
-0.2176812032272203,1.09877685198719,1.0
0.8254163489880298,0.8135096360006385,1.0
1.305478807154329,0.021003841632759,1.0
0.6819529712949639,-0.310266756593456,1.0
0.3241663524884421,-0.1301430543676845,1.0
0.0969959649927181,0.5951570254369136,1.0
-0.8182206832334725,2.09238727568546,1.0
-1.006017381499702,-1.2141886127877322,1.0
1.1581108735000678,0.7916626939629359,1.0
0.6241198170521551,0.6283455092642799,1.0
-0.0122467728469146,-0.8972543714858315,1.0
0.0758045581937263,-0.6771617115121117,1.0
0.9751197334177512,-0.1470573815021386,1.0
-0.8254971967925115,-0.3213858416529934,1.0
0.4129314542756243,-0.5637245528039747,1.0
-0.8222203955664315,0.2436872114919123,1.0
0.2449665711087227,-0.5069431753711298,1.0
-0.4710383056183228,0.2320499373576363,1.0
-1.448084341497324,-1.4074637743765552,1.0
-0.718444221252436,-0.2134471517118472,1.0
0.3109075655980046,1.475356216949552,1.0
0.8576596232020194,-0.1599385299634271,1.0
-0.0190162079026888,-1.0025293646378088,1.0
-0.0185131359923899,-0.2886586389201383,1.0
0.3227185603380895,-0.827230943552323,1.0
0.5193465142411723,1.5327389130025777,1.0
-0.1087601484568576,0.4017117220989414,1.0
0.6901439917111125,-0.4012204718858362,1.0
0.2240924818104167,0.0125924007817948,1.0
0.0976760985488317,-0.7730097838554665,1.0
0.0245101742589427,0.4979982912454497,1.0
1.4511436077950417,0.9592708260852068,1.0
2.1531824575115563,-0.7673475628880495,1.0
4.1528771654853,4.336219171223652,2.0
3.507724173229393,2.699425887874241,2.0
6.02691677016323,5.427524124719208,2.0
7.102225163081824,6.576470141401062,2.0
5.582231276509893,5.7326250629861,2.0
3.7659452234738975,5.642116062689784,2.0
4.465360639599771,3.8884569839373686,2.0
5.532090342767073,6.024009514273578,2.0
5.227626113272499,7.0590848791268535,2.0
4.213162719265133,3.743987067160428,2.0
5.806681835210285,7.1605542093756975,2.0
4.480286259747575,5.718102571721037,2.0
6.680502368489355,6.081127345535583,2.0
4.971968525951865,5.018949119716607,2.0
5.0783431654934965,5.701193097840995,2.0
5.995776155955224,5.85339667093393,2.0
4.6386015099438245,5.153040344002573,2.0
4.946044483782989,3.8214023919451208,2.0
5.689743433213492,6.9674202551120015,2.0
5.086450891870424,4.33796435531387,2.0
3.598825666920648,3.7145003012135063,2.0
3.944939439284219,4.012457920694327,2.0
2.337669525034531,4.093010367477736,2.0
4.729823801737261,5.701394752691616,2.0
3.756772253901583,5.125403811433932,2.0
5.492622499570743,6.178673959569182,2.0
4.962747249612305,3.2040077631891912,2.0
7.044348020092802,5.005115842332701,2.0
4.874542034684154,5.592084290480116,2.0
3.661873237120251,3.735968017540026,2.0
4.279628293644454,2.8995268354295627,2.0
6.502946314290179,6.44739861539356,2.0
4.683736938549731,4.651042190455638,2.0
6.835017399244376,6.745897359731588,2.0
5.794867451484182,6.464540000314219,2.0
5.152456499060988,4.212576712733632,2.0
5.97462856552245,4.915415043633499,2.0
4.576710530274224,5.531852850775462,2.0
5.601640539539655,6.1056870550575,2.0
5.85565298419194,5.062780151929595,2.0
5.610312171906527,4.575069849487153,2.0
6.078413309512691,4.880535416923843,2.0
3.280866347454785,3.316129899426514,2.0
5.498990110230439,5.712970020964661,2.0
5.207763744356431,4.986794144823208,2.0
4.089362180580284,4.846869890627589,2.0
5.747336590889855,5.171518350245175,2.0
6.38916233945514,4.087241174719555,2.0
5.628756817728811,6.995631085173336,2.0
3.699934191480875,3.450898151924497,2.0
-5.3436878994633314,-4.345061945993132,2.0
-7.106601539629318,-1.773823548936106,2.0
-5.366990336486949,-5.588550104113477,2.0
-3.5070448589072987,-6.289491505225478,2.0
-5.056107895211337,-6.366145814386337,2.0
-4.980825458654994,-6.1007225449594005,2.0
-6.02028763728053,-3.0980726057700188,2.0
-4.253123420639535,-4.266932440470439,2.0
-5.49764502053478,-5.363639180793484,2.0
-6.049609122188926,-3.411480834126416,2.0
-4.196887819417379,-5.99345085866623,2.0
-4.933092214033609,-6.449707516930728,2.0
-4.847384964342106,-3.243198395187764,2.0
-3.5073203338181704,-5.929710429491259,2.0
-4.680089698239273,-5.807035685525422,2.0
-4.918967197401493,-5.945023572278323,2.0
-5.457496020638716,-5.373454095772322,2.0
-5.259341536476811,-4.790896572972326,2.0
-5.246846752249813,-5.660716909791784,2.0
-4.122805762640394,-5.12180301153385,2.0
-5.922584632074245,-5.054970612724306,2.0
-4.71033073823229,-4.538282138395921,2.0
-3.2825725211470225,-6.174067286473043,2.0
-4.140851657305181,-5.28854967410166,2.0
-5.241439231095356,-6.563442869569163,2.0
-3.566464429725233,-6.385450623613385,2.0
-5.677084596977455,-5.227232028126954,2.0
-6.383797323100852,-5.277722739168108,2.0
-5.548281315575691,-5.662734884186765,2.0
-4.411794035881151,-5.540807292802435,2.0
-4.44713794002335,-5.937417604206475,2.0
-6.159921071186887,-4.416970798336262,2.0
-6.288584026119494,-4.841122828538125,2.0
-4.738039566776815,-3.820391812565284,2.0
-3.257940701500916,-7.53895455396956,2.0
-5.601281814975769,-4.601763571067225,2.0
-5.623414348207226,-4.980570838508594,2.0
-5.152827573355866,-5.002849662036213,2.0
-5.884118509830552,-3.861460646868234,2.0
-5.498310964803612,-4.913566001318856,2.0
-4.793999716819624,-5.638558470999997,2.0
-5.552097816286933,-4.86888666453333,2.0
-4.213251988127574,-3.711347213226986,2.0
-5.917427889119951,-4.4085956430478905,2.0
-6.244319458484295,-4.163755914537257,2.0
-3.7389755319183298,-7.269110778999074,2.0
-3.555603413217572,-6.795910070823736,2.0
-4.177732128137045,-4.145830559587672,2.0
-5.392677675276727,-4.826422853532137,2.0
-6.82385395784944,-5.387281351158444,2.0
